title,date,subject,gilligan_related,url,author,section,subject_type,notes
It's Always Sunny's Kaitlin Olson Really Ate An Entire Cake For The Gang Broke Dee,2024-01-20T15:45:41+00:00,It's Always Sunny,no,https://www.slashfilm.com/1491232/its-always-sunny-in-philadelphia-the-gang-broke-dee-kaitlin-olson-cake/,,,,Headline-derived primary subject; review if needed.
The New Indiana Jones Video Game Takes Place Between Raiders And Last Crusade - SlashFilm,2024-01-20T16:00:49+00:00,The New Indiana Jones Video Game Takes Place Between Raiders And Last Crusade,no,https://www.slashfilm.com/1497229/new-indiana-jones-video-game-set-between-raiders-last-crusade/,,,,Headline fallback subject; review if needed.
Bones' The Ghost In The Machine Perspective Flip Required All Hands On Deck,2024-01-20T17:01:13+00:00,Bones' The Ghost In The Machine Perspective Flip Required All Hands On Deck,no,https://www.slashfilm.com/1497816/bones-the-ghost-in-the-machine-episode-challenge/,,,,Headline fallback subject; review if needed.
Paul Blart: Mall Cop Was Kevin James' Underdog Ride To Box Office Glory,2024-01-20T17:30:00+00:00,Box Office,no,https://www.slashfilm.com/1497671/paul-blart-mall-cop-kevin-james-underdog-box-office-hit/,,,,Headline classification.
Marvel's What If...? Hela Episode Boiled Down To One Make Or Break Factor,2024-01-20T18:00:27+00:00,Marvel,no,https://www.slashfilm.com/1493090/marvel-what-if-hela-cate-blanchett-return-make-or-break-episode/,,,,Heuristic subject; review if used for comparison
How Star Trek: Picard Made The Most Out Of A Smaller Budget For The Sets - SlashFilm,2024-01-20T18:45:00+00:00,Star Trek,no,https://www.slashfilm.com/1491355/star-trek-picard-set-design-secrets/,,,,Heuristic subject; review if used for comparison
The Creator Director Gareth Edwards Really Wanted To Kill That Dog - SlashFilm,2024-01-20T19:45:17+00:00,The,no,https://www.slashfilm.com/1497484/the-creator-director-gareth-edwards-wanted-kill-dog/,,,,Headline-derived primary subject; review if needed.
Every Actor Who's Played Darth Vader In Star Wars Movies & TV,2024-01-20T21:00:45+00:00,Star Wars,no,https://www.slashfilm.com/1488358/star-wars-every-actor-to-play-darth-vader/,,,,Heuristic subject; review if used for comparison
Andor Actor Varada Sethu Cast In Doctor Who As New Companion - SlashFilm,2024-01-20T21:03:04+00:00,Star Wars,no,https://www.slashfilm.com/1497882/doctor-who-varada-sethu-companion-ruby-sunday-millie-gibson-exit/,,,,Headline classification.
Low-Budget Sci-Fi Thriller I.S.S. Makes A Minor Impact At The Box Office - SlashFilm,2024-01-20T21:32:51+00:00,Science Fiction,no,https://www.slashfilm.com/1497893/iss-movie-opening-weekend-box-office/,,,,Heuristic subject; review if used for comparison
The One Line That Solidified Burt Ward As The World's First Robin In Batman,2024-01-20T21:45:43+00:00,Batman,no,https://www.slashfilm.com/1492132/1966-batman-one-line-solidified-burt-ward-robin-role/,,,,Heuristic subject; review if used for comparison
There's A Brutal Unfinished Animated Conan The Barbarian Film The World Has Never Seen,2024-01-20T22:45:00+00:00,Animation,no,https://www.slashfilm.com/1493493/conan-the-barbarian-red-nails-brutal-unfinished-animated-film/,,,,Heuristic subject; review if used for comparison
The Twilight Zone's Rod Serling Played A Reclusive Writer In This Forgotten Sitcom,2024-01-20T23:45:00+00:00,The Twilight Zone,no,https://www.slashfilm.com/1496334/the-twilight-zone-rod-serling-played-a-reclusive-writer-forgotten-sitcom/,,,,Headline classification.
A Deleted Iron Claw Scene Would Have Stripped Fritz Of His Tough Exterior - SlashFilm,2024-01-21T01:00:58+00:00,A Deleted Iron Claw Scene Would Have Stripped Fritz Of His Tough Exterior,no,https://www.slashfilm.com/1487208/the-iron-claw-deleted-scene-vulnerable-fritz-moment/,,,,Headline fallback subject; review if needed.
The Only Major Actors Still Alive From Mary Poppins - SlashFilm,2024-01-21T02:00:00+00:00,The Only Major Actors Still Alive From Mary Poppins,no,https://www.slashfilm.com/1493516/only-major-actors-still-alive-mary-poppins/,,,,Headline fallback subject; review if needed.
Star Wars' Stormtroopers Originally Wielded Lightsabers? Yep - And Shields,2024-01-21T04:00:48+00:00,Star Wars,no,https://www.slashfilm.com/1493276/star-wars-stormtroopers-originally-wielded-lightsabers-shields-ralph-mcquarrie-concept-art/,,,,Heuristic subject; review if used for comparison
Leonard Nimoy's Directing Made Star Trek III An 'Awkward' Film For William Shatner,2024-01-21T11:00:43+00:00,Star Trek,no,https://www.slashfilm.com/1495281/star-trek-iii-the-search-for-spock-leonard-nimoy-directing-william-shatner/,,,,Heuristic subject; review if used for comparison
One Palpatine Moment In Star Wars: Revenge Of The Sith Had Ian McDiarmid In,2024-01-21T13:00:19+00:00,Star Wars,no,https://www.slashfilm.com/1493359/star-wars-palpatine-scene-shocked-ian-mcdiarmid/,,,,Heuristic subject; review if used for comparison
15 Sci Fi Movies With Awful Reviews That Are Actually Worth Watching - SlashFilm,2024-01-21T13:15:33+00:00,Science Fiction,no,https://www.slashfilm.com/1496153/sci-fi-movies-with-awful-reviews-that-are-worth-watching/,,,,Heuristic subject; review if used for comparison
Billy Gibbons' Legendary ZZ Top Guitar Inspired One Of Bones' Biggest Plot Lines,2024-01-21T13:45:38+00:00,Billy Gibbons' Legendary ZZ Top Guitar Inspired One Of Bones' Biggest Plot Lines,no,https://www.slashfilm.com/1494036/billy-gibbons-bones-role-brought-along-hidden-zz-top-reference-pearly-gates/,,,,Headline fallback subject; review if needed.
Guardians Of The Galaxy's Original Writer Had To Fight Tooth And Nail For Credit On The Film,2024-01-21T14:00:05+00:00,Marvel,no,https://www.slashfilm.com/1491859/guardians-of-the-galaxy-james-gunn-nicole-perlman-battle-marvel-mcu/,,,,Heuristic subject; review if used for comparison
The 2018 Horror Movie That Pretended To Be A Long Lost (And Cursed) Film - SlashFilm,2024-01-21T15:45:56+00:00,Horror,no,https://www.slashfilm.com/1495988/2018-horror-movie-caused-real-deaths-antrum/,,,,Heuristic subject; review if used for comparison
The A-Team's George Peppard Once Made A Passive Aggressive Speech Behind The Scenes,2024-01-21T16:00:00+00:00,The A-Team,no,https://www.slashfilm.com/1492292/the-a-team-george-peppard-passive-aggressive-speech/,,,,Headline-derived primary subject; review if needed.
Even Columbo's Peter Falk Couldn't Save The Twilight Zone's Take On Fidel Castro,2024-01-21T17:05:29+00:00,The Twilight Zone,no,https://www.slashfilm.com/1498100/the-twilight-zone-peter-falk-failed-fidel-castro-impression/,,,,Headline classification.
Leonardo DiCaprio Had An Annoying Habit On Killers Of The Flower Moon - SlashFilm,2024-01-21T18:00:23+00:00,Leonardo DiCaprio,no,https://www.slashfilm.com/1486869/killers-of-the-flower-moon-leonardo-dicaprio-annoying-improv/,,,,Headline-derived primary subject; review if needed.
Saturday Night Live Spent An Entire Episode Thirsting After Jacob Elordi - SlashFilm,2024-01-21T18:22:19+00:00,SNL,no,https://www.slashfilm.com/1498138/saturday-night-live-jacob-elordi-episode-thirst/,,,,Headline classification.
A Failed Pilot Set Meghan Markle And Patrick J. Adams Up For Success On Suits - SlashFilm,2024-01-21T18:45:13+00:00,A Failed Pilot Set Meghan Markle And Patrick J. Adams Up For Success On Suits,no,https://www.slashfilm.com/1482392/suits-meghan-markle-patrick-j-adams-failed-pilot-chemistry/,,,,Headline fallback subject; review if needed.
Nicolas Cage Changed Con Air's Script Just To Parody Clint Eastwood,2024-01-21T19:45:05+00:00,Nicolas Cage Changed Con Air's Script Just To Parody Clint Eastwood,no,https://www.slashfilm.com/1489057/nicolas-cage-con-air-bunny-clint-eastwood-parody/,,,,Headline fallback subject; review if needed.
Leonard Nimoy Changed Star Trek History With One Mysterious Improvised Word - SlashFilm,2024-01-21T21:13:29+00:00,Star Trek,no,https://www.slashfilm.com/1498189/star-trek-leonard-nimoy-improvised-remember-mystery/,,,,Heuristic subject; review if used for comparison
How Mary Tyler Moore Pulled Off A Tricky First Take In The Dick Van Dyke Show - SlashFilm,2024-01-21T21:45:36+00:00,Mary Tyler Moore Pulled Off A Tricky First Take In The Dick Van Dyke Show,no,https://www.slashfilm.com/1487223/mary-tyler-moore-pulled-off-a-tricky-first-take-dick-van-dyke-show/,,,,Headline fallback subject; review if needed.
"The 10 Best Guy Ritchie Movies, Ranked",2024-01-21T22:00:29+00:00,The 10 Best Guy Ritchie Movies,no,https://www.slashfilm.com/1498204/best-guy-ritchie-movies-ranked/,,,,Headline-derived primary subject; review if needed.
Here's Why Star Wars Designers Purposefully Restrict Themselves On Projects,2024-01-21T23:45:43+00:00,Star Wars,no,https://www.slashfilm.com/1491025/why-star-wars-designers-purposefully-restrict-themselves/,,,,Heuristic subject; review if used for comparison
Every Death Wish Movie Ranked,2024-01-22T01:00:32+00:00,Death Wish,no,https://www.slashfilm.com/1498227/death-wish-movies-ranked/,,,,Headline-derived primary subject; review if needed.
True Detective: Night Country Just Recalled David Fincher's Most Disturbing Moment,2024-01-22T02:00:00+00:00,True Detective: Night Country Just Recalled David Fincher's Most Disturbing Moment,no,https://www.slashfilm.com/1493383/true-detective-night-country-david-fincher-seven-most-disturbing-moment/,,,,Headline fallback subject; review if needed.
Is True Detective: Night Country A Stealth Sequel To Season 1? - SlashFilm,2024-01-22T02:30:00+00:00,True Detective: Night Country A Stealth Sequel To,no,https://www.slashfilm.com/1496824/is-true-detective-night-country-stealth-sequel-season-1/,,,,Headline-derived primary subject; review if needed.
True Detective: Night Country Just Confirmed It's A Direct Sequel To Season 1,2024-01-22T03:00:00+00:00,True Detective: Night Country Just Confirmed It's A Direct Sequel To,no,https://www.slashfilm.com/1495158/true-detective-night-country-direct-sequel-to-season-1/,,,,Headline-derived primary subject; review if needed.
True Detective: Night Country's Second Episode Proves That The Spiral Is More Than A Callback,2024-01-22T11:00:00+00:00,True Detective: Night Country's Second,no,https://www.slashfilm.com/1496236/true-detective-night-country-second-episode-spiral/,,,,Headline-derived primary subject; review if needed.
Why True Detective: Night Country Filmmaker Issa Lopez Is The Perfect Fit For The Series - SlashFilm,2024-01-22T12:00:00+00:00,True Detective: Night Country Filmmaker Issa Lopez,no,https://www.slashfilm.com/1494971/true-detective-night-country-filmmaker-issa-lopez-perfect-fit-for-the-series/,,,,Headline-derived primary subject; review if needed.
Here's Why We Trust True Detective: Night Country To Go Full Supernatural,2024-01-22T13:00:00+00:00,Horror,no,https://www.slashfilm.com/1496852/true-detective-night-country-supernatural-horror-issa-lopez/,,,,Heuristic subject; review if used for comparison
Whatever Happened To Dani Actress Thora Birch From Hocus Pocus? - SlashFilm,2024-01-22T13:15:25+00:00,Whatever Happened To Dani,no,https://www.slashfilm.com/1495504/dani-hocus-pocus-whatever-happened-to-thora-birch/,,,,Headline-derived primary subject; review if needed.
The SAG Award Winner Who Played Memorable Roles In Buffy & Numerous,2024-01-22T13:45:43+00:00,The SAG Award Winner Who Played Memorable Roles In Buffy & Numerous,no,https://www.slashfilm.com/1493148/buffy-the-vampire-slayer-sag-award-winner-played-memorable-role-invisible-marcie-clea-duvall/,,,,Headline fallback subject; review if needed.
The Tom Hanks Star Wars Cameo That Never Came To Be - SlashFilm,2024-01-22T14:00:35+00:00,Star Wars,no,https://www.slashfilm.com/1494405/star-wars-tom-hanks-cameo-never-happened/,,,,Heuristic subject; review if used for comparison
Andrew Scott Goes From Hot Priest To Mysterious Conman In Netflix,2024-01-22T14:44:36+00:00,Andrew Scott Goes From Hot Priest To Mysterious Conman In Netflix,no,https://www.slashfilm.com/1498400/andrew-scott-netflix-ripley-trailer/,,,,Headline fallback subject; review if needed.
"Cool Stuff: By Grabthar's Hammer, Galaxy Quest Funko POPs Have Arrived!",2024-01-22T15:00:09+00:00,"Cool Stuff: By Grabthar's Hammer, Galaxy Quest Funko POPs Have Arrived!",no,https://www.slashfilm.com/1497360/cool-stuff-galaxy-quest-funko-pops/,,,,Headline fallback subject; review if needed.
How To Watch Night Swim At Home,2024-01-22T15:21:38+00:00,To Watch Night Swim At Home,no,https://www.slashfilm.com/1498430/how-to-watch-night-swim-at-home/,,,,Headline fallback subject; review if needed.
Why A Pivotal M*A*S*H Episode Was Kept On The Backburner For Years - SlashFilm,2024-01-22T15:45:13+00:00,A Pivotal M*A*S*H,no,https://www.slashfilm.com/1492114/mash-comrade-in-arms-held-release/,,,,Headline-derived primary subject; review if needed.
Sasquatch Sunset Review: A Profane And Profound Look At Creatures That Never Existed [Sundance] - SlashFilm,2024-01-22T15:55:10+00:00,Sasquatch Sunset,no,https://www.slashfilm.com/1498489/sasquatch-sunset-review/,,,,Headline-derived primary subject; review if needed.
The Time A Stolen Godzilla Suit Washed Up On Japan's Beaches,2024-01-22T16:00:28+00:00,The Time A Stolen Godzilla Suit Washed Up On Japan's Beaches,no,https://www.slashfilm.com/1493064/stolen-godzilla-suit-washed-up-japan/,,,,Headline fallback subject; review if needed.
Glen Powell Brings His Talents (And Handsome Mug) To Netflix With The Hit Man Trailer - SlashFilm,2024-01-22T16:05:40+00:00,Glen Powell,no,https://www.slashfilm.com/1498511/glen-powell-netflix-hit-man-trailer/,,,,Headline-derived primary subject; review if needed.
"Your Monster Review: A Wickedly Romantic, Funny And Subversive Twist On A Fairy Tale Trope [Sundance] - SlashFilm",2024-01-22T16:50:25+00:00,Your Monster,no,https://www.slashfilm.com/1498586/your-monster-review/,,,,Headline-derived primary subject; review if needed.
How The Jetsons Theme Song Became A Hit Of Its Own - SlashFilm,2024-01-22T17:00:27+00:00,The Jetsons Theme Song Became A Hit Of Its Own,no,https://www.slashfilm.com/1492089/the-jetsons-theme-song-success/,,,,Headline fallback subject; review if needed.
Anyone But You Is An Unlikely $100 Million Box Office Smash Hit - SlashFilm,2024-01-22T18:00:59+00:00,Box Office,no,https://www.slashfilm.com/1498659/anyone-but-you-box-office-success-100-million-worldwide/,,,,Headline classification.
"The Knick Season 3 Could Still Happen, With Barry Jenkins Directing - SlashFilm",2024-01-22T18:00:59+00:00,The Knick,no,https://www.slashfilm.com/1498679/the-knick-season-3-barry-jenkins/,,,,Headline-derived primary subject; review if needed.
Asajj Ventress Returns In The Star Wars: The Bad Batch Final Season Trailer - SlashFilm,2024-01-22T18:42:41+00:00,Star Wars,no,https://www.slashfilm.com/1498735/asajj-ventress-returns-star-wars-the-bad-batch-final-season-trailer/,,,,Heuristic subject; review if used for comparison
How To Watch Migration At Home,2024-01-22T18:45:24+00:00,To Watch Migration At Home,no,https://www.slashfilm.com/1498687/how-to-watch-migration-movie-at-home/,,,,Headline fallback subject; review if needed.
New Jurassic World Movie Coming From Original Jurassic Park Writer David Koepp - SlashFilm,2024-01-22T19:42:37+00:00,Jurassic Park,no,https://www.slashfilm.com/1498824/new-jurassic-world-movie-original-jurassic-park-writer-david-koepp/,,,,Headline classification.
The Air Force One Sequel Idea That Never Saw The Light Of Day - SlashFilm,2024-01-22T19:45:27+00:00,The Air Force One Sequel Idea That Never Saw The Light Of Day,no,https://www.slashfilm.com/1496113/air-force-one-sequel-idea/,,,,Headline fallback subject; review if needed.
"Book Of Eli Prequel Series In The Works, John Boyega Stepping In For Denzel Washington - SlashFilm",2024-01-22T20:54:27+00:00,Book Of Eli Prequel,no,https://www.slashfilm.com/1498940/book-of-eli-prequel-series-john-boyega/,,,,Headline-derived primary subject; review if needed.
How To Watch Michael Mann's Ferrari At Home,2024-01-22T21:00:51+00:00,To Watch Michael Mann,no,https://www.slashfilm.com/1498803/how-watch-michael-mann-ferrari-at-home-blu-ray/,,,,Headline-derived primary subject; review if needed.
Why True Detective Episode 2 Has A Strange AI-Generated Concert Poster - SlashFilm,2024-01-22T21:45:20+00:00,True Detective,no,https://www.slashfilm.com/1498876/true-detective-episode-2-ai-generated-concert-poster/,,,,Headline-derived primary subject; review if needed.
"Legendary Director Norman Jewison, Known For Moonstruck And In The Heat Of The Night, Dead At 97 - SlashFilm",2024-01-22T21:57:53+00:00,Legendary,no,https://www.slashfilm.com/1499026/norman-jewison-director-dead-97/,,,,Headline-derived primary subject; review if needed.
The 2024 Box Office Is Off To A Rough Start – And It Won't Get Better Any Time Soon,2024-01-22T22:45:36+00:00,Box Office,no,https://www.slashfilm.com/1498978/2024-box-office-off-to-rough-start-wont-get-better-any-time-soon/,,,,Headline classification.
How Christopher Nolan Made Oppenheimer On A Budget Of Just $100 Million - SlashFilm,2024-01-22T23:45:51+00:00,Christopher Nolan Made Oppenheimer On A Budget Of Just $100 Million,no,https://www.slashfilm.com/1498989/how-christopher-nolan-made-oppenheimer-budget-100-million/,,,,Headline fallback subject; review if needed.
Alyson Hannigan Took A Chance In Her Buffy Audition That Changed Willow,2024-01-23T01:00:55+00:00,Alyson Hannigan Took A Chance In Her Buffy Audition That Changed Willow,no,https://www.slashfilm.com/1493014/buffy-the-vampire-slayer-willow-alyson-hannigan-audition/,,,,Headline fallback subject; review if needed.
M*A*S*H's Casting Director Devised A Sneaky Plan To Cast McLean Stevenson,2024-01-23T02:00:14+00:00,M*A*S*H's Casting,no,https://www.slashfilm.com/1482320/mash-mclean-stevenson-casting-manipulation/,,,,Headline-derived primary subject; review if needed.
How Star Wars Found Its First Boba Fett Actor Out Of 'Pure Luck',2024-01-23T04:00:41+00:00,Star Wars,no,https://www.slashfilm.com/1494586/star-wars-boba-fett-casting-pure-luck/,,,,Heuristic subject; review if used for comparison
"There's A War Brewing Between New Media And Old Media, And It's Happening On YouTube",2024-01-23T12:00:12+00:00,There,no,https://www.slashfilm.com/1492307/skibidi-toilet-explained/,,,,Headline-derived primary subject; review if needed.
One Of Reacher's Biggest Changes For Season 2 Was A 'Huge Relief' For Alan Ritchson,2024-01-23T12:45:52+00:00,One Of Reacher's Biggest Changes For,no,https://www.slashfilm.com/1497172/reacher-season-2-change-alan-ritchson-relief/,,,,Headline-derived primary subject; review if needed.
Is A Hunger Games: The Ballad Of Songbirds And Snakes Sequel Happening? - SlashFilm,2024-01-23T13:00:53+00:00,A Hunger Games: The Ballad Of Songbirds And Snakes Sequel Happening?,no,https://www.slashfilm.com/1498239/the-ballad-of-songbirds-and-snakes-sequel-is-it-happening/,,,,Headline fallback subject; review if needed.
Fantasy Island Made Star Trek II: The Wrath Of Khan A Problem For Ricardo Montalbán - SlashFilm,2024-01-23T13:45:53+00:00,Star Trek,no,https://www.slashfilm.com/1498804/star-trek-ii-the-wrath-of-khan-ricardo-montalban-fantasy-island/,,,,Heuristic subject; review if used for comparison
Here's The Complete List Of 2024 Oscar Nominations,2024-01-23T13:51:53+00:00,Oscars,no,https://www.slashfilm.com/1498505/2024-oscar-nominations-complete-list/,,,,Headline classification.
"Before Reacher, Alan Ritchson Had A Big TV Opportunity Ripped Out From Under Him - SlashFilm",2024-01-23T14:00:52+00:00,"Before Reacher, Alan Ritchson",no,https://www.slashfilm.com/1496316/alan-ritchson-tv-show-opportunity-before-reacher/,,,,Headline-derived primary subject; review if needed.
"Women Directors Set Oscar Record, But Only One Woman Nominated For Best Director - SlashFilm",2024-01-23T15:06:18+00:00,Oscars,no,https://www.slashfilm.com/1499451/women-directors-oscar-record-only-one-woman-nominated-best-director/,,,,Headline classification.
Famed Composer John Williams Has Beaten Two Of His Own Oscar Nomination Records - SlashFilm,2024-01-23T15:16:20+00:00,Oscars,no,https://www.slashfilm.com/1499441/john-williams-has-beaten-two-of-his-own-oscar-nomination-records/,,,,Headline classification.
What The Heck Is Nyad? What You Need To Know About This Year,2024-01-23T15:37:48+00:00,Oscars,no,https://www.slashfilm.com/1499498/nyad-what-you-need-to-know-most-surprising-2024-oscar-nominee/,,,,Headline classification.
"May December, One Of The Best Films Of The Year, Just Got Screwed At The Oscars - SlashFilm",2024-01-23T16:00:48+00:00,Oscars,no,https://www.slashfilm.com/1499463/may-december-screwed-at-the-oscars/,,,,Headline classification.
"Star Trek Actor Gary Graham, Best Known as Enterprise's Ambassador Soval, Has Died at 73",2024-01-23T16:03:56+00:00,Star Trek,no,https://www.slashfilm.com/1499548/star-trek-actor-gary-graham-ambassador-soval-dead-73/,,,,Heuristic subject; review if used for comparison
"Barbie Director Greta Gerwig Not Getting An Oscar Nomination Is Shameful, Frankly - SlashFilm",2024-01-23T16:03:59+00:00,Oscars,no,https://www.slashfilm.com/1499510/barbie-director-greta-gerwig-not-getting-oscar-nomination-shameful/,,,,Headline classification.
Master The Elements With Netflix's Avatar: The Last Airbender Trailer,2024-01-23T16:04:15+00:00,Avatar,no,https://www.slashfilm.com/1498988/avatar-the-last-airbender-trailer/,,,,Headline classification.
Martin Scorsese Is Now The Most Best Director-Nominated Living Filmmaker Of All Time - SlashFilm,2024-01-23T16:07:17+00:00,Martin Scorsese,no,https://www.slashfilm.com/1499543/martin-scorsese-most-best-director-nominated-living-filmmaker-of-all-time/,,,,Headline-derived primary subject; review if needed.
Wes Anderson Officially Has His Best Chance Yet At Winning An Oscar - SlashFilm,2024-01-23T18:00:21+00:00,Oscars,no,https://www.slashfilm.com/1499639/wes-anderson-henry-sugar-best-chance-winning-oscar/,,,,Headline classification.
The Biggest Snubs And Surprises Of The 2024 Oscar Nominations - SlashFilm,2024-01-23T18:34:52+00:00,Oscars,no,https://www.slashfilm.com/1499438/2024-oscar-nominations-snubs-surprises/,,,,Headline classification.
Gary Graham Played More Star Trek Characters Than You May Have Realized - SlashFilm,2024-01-23T19:07:06+00:00,Star Trek,no,https://www.slashfilm.com/1499866/gary-graham-star-trek-played-three-different-characters-over-twenty-three-years/,,,,Heuristic subject; review if used for comparison
How A Pile Of Old Sheepskins Saved Star Trek's A Private Little War,2024-01-23T19:26:47+00:00,Star Trek,no,https://www.slashfilm.com/1499898/star-trek-a-private-little-war-saved-by-sheepskins/,,,,Heuristic subject; review if used for comparison
Star Trek Left Nancy Kovack High And Dry During Her Appearance On The Show - SlashFilm,2024-01-23T20:39:52+00:00,Star Trek,no,https://www.slashfilm.com/1500004/star-trek-nancy-kovack-a-private-little-war-no-info/,,,,Heuristic subject; review if used for comparison
Marvel's Daredevil: Born Again Is Resurrecting Bullseye From The Netflix Graveyard,2024-01-23T21:12:02+00:00,Marvel,no,https://www.slashfilm.com/1500055/marvel-daredevil-born-again-resurrecting-bullseye-from-netflix/,,,,Heuristic subject; review if used for comparison
"How To Watch Wonka, Starring Timothée Chalamet, At Home - SlashFilm",2024-01-23T21:14:28+00:00,"To Watch Wonka, Starring Timothée Chalamet, At Home",no,https://www.slashfilm.com/1500044/how-to-watch-wonka-at-home/,,,,Headline fallback subject; review if needed.
Disney Got Shut Out For Best Animated Feature At The 2024 Oscars – And This Is Awesome For Animation - SlashFilm,2024-01-23T22:00:51+00:00,Animation,no,https://www.slashfilm.com/1499645/disney-shut-out-best-animated-feature-2024-oscars-awesome-for-animation/,,,,Heuristic subject; review if used for comparison
The 2024 Best Picture Oscar Nominees: A Box Office Breakdown - SlashFilm,2024-01-23T23:00:12+00:00,Oscars,no,https://www.slashfilm.com/1499805/2024-best-picture-oscar-nominees-box-office-breakdown/,,,,Headline classification.
Great Scott! Could Back To The Future 3 Be The Best Back To The Future Movie? - SlashFilm,2024-01-24T12:00:46+00:00,Great Scott! Could Back To The Future 3 Be The Best Back To The Future,no,https://www.slashfilm.com/1498404/back-to-the-future-3-be-best-back-to-the-future-movie/,,,,Headline-derived primary subject; review if needed.
Adam West Was Hesitant To Play Batman Until One Comical Scene Convinced Him - SlashFilm,2024-01-24T12:45:04+00:00,Batman,no,https://www.slashfilm.com/1491981/adam-west-batman-hesitation-comical-scene-convinced-actor/,,,,Heuristic subject; review if used for comparison
The Bad Batch's Final Season Is (Kind Of) Rewriting Star Wars: Dark Disciple In A Big Way,2024-01-24T13:00:34+00:00,Star Wars,no,https://www.slashfilm.com/1499602/bad-batch-final-season-rewriting-star-wars-dark-disciple/,,,,Heuristic subject; review if used for comparison
Bibi Besch's Time On Star Trek Was Tinged By Real-Life Tragedy,2024-01-24T13:45:16+00:00,Star Trek,no,https://www.slashfilm.com/1499606/star-trek-bibi-besch-carol-marcus-kirk-merrit-butrick-death/,,,,Heuristic subject; review if used for comparison
Masters Of The Air Review: The Latest Spielberg/Hanks WWII Series Never Gets Off The Ground - SlashFilm,2024-01-24T14:00:43+00:00,Masters Of The Air,no,https://www.slashfilm.com/1499736/masters-of-the-air-review/,,,,Headline-derived primary subject; review if needed.
A New Jurassic World Movie Is A Box Office No-Brainer - SlashFilm,2024-01-24T15:00:23+00:00,Jurassic Park,no,https://www.slashfilm.com/1500042/new-jurassic-world-movie-box-office-no-brainer/,,,,Headline classification.
"WWE Is Coming To Netflix, And Here's What That Means For All The Marks Out There",2024-01-24T16:00:34+00:00,WWE,no,https://www.slashfilm.com/1500089/wwe-coming-to-netflix/,,,,Headline-derived primary subject; review if needed.
The Correct Order To Watch The Twilight Movies,2024-01-24T16:45:23+00:00,The Correct Order To Watch The Twilight Movies,no,https://www.slashfilm.com/1500667/twilight-movies-correct-order-watch/,,,,Headline fallback subject; review if needed.
"The Twilight Zone's 7 Most Notable Episodes, Ranked",2024-01-24T17:24:04+00:00,James Bond,no,https://www.slashfilm.com/1500708/the-twilight-zone-notable-episodes-ranked/,,,,Heuristic subject; review if used for comparison
"Jon Stewart Returning To Host The Daily Show, Just In Time For Election Year - SlashFilm",2024-01-24T17:32:50+00:00,James Bond,no,https://www.slashfilm.com/1500755/jon-stewart-returning-host-the-daily-show/,,,,Heuristic subject; review if used for comparison
Netflix's Griselda Is Already In Trouble And It Hasn't Even Premiered Yet,2024-01-24T18:00:04+00:00,Netflix's Griselda,no,https://www.slashfilm.com/1500612/netflix-griselda-sued-by-family/,,,,Headline-derived primary subject; review if needed.
Reacher Season 3 Will Be Based On The Best Jack Reacher Book - SlashFilm,2024-01-24T18:41:15+00:00,Reacher,no,https://www.slashfilm.com/1500859/reacher-season-3-best-jack-reacher-book-persuader/,,,,Headline-derived primary subject; review if needed.
"Netflix's Head Of Film Is Leaving, And The Streamer's Movies May Never Be The Same",2024-01-24T19:08:06+00:00,Netflix's Head Of,no,https://www.slashfilm.com/1500030/netflix-head-of-film-leaving-streamers-movies-may-never-be-the-same/,,,,Headline-derived primary subject; review if needed.
An Oscar-Winning Director Played A Hand In Creating True Detective: Night Country,2024-01-24T22:00:25+00:00,Oscars,no,https://www.slashfilm.com/1499872/oscar-winning-director-helped-create-true-detective-night-country-corpsicle/,,,,Headline classification.
The Twilight Movies Ranked From Worst To Best,2024-01-24T22:07:54+00:00,The Twilight Movies,no,https://www.slashfilm.com/1501152/twilight-movies-ranked/,,,,Headline-derived primary subject; review if needed.
Is A Godzilla Minus One Sequel Happening?,2024-01-24T23:00:00+00:00,A Godzilla Minus One Sequel Happening?,no,https://www.slashfilm.com/1500174/godzilla-minus-one-sequel-is-it-happening/,,,,Headline fallback subject; review if needed.
Was George Lucas Enabled By Yes Men On The Star Wars Prequels? Not Exactly - SlashFilm,2024-01-25T12:00:32+00:00,Star Wars,no,https://www.slashfilm.com/1499720/was-george-lucas-enabled-by-yes-men-star-wars-prequels/,,,,Heuristic subject; review if used for comparison
How Andy Kaufman's Alter Ego Almost Took Down Taxi,2024-01-25T12:45:34+00:00,Andy Kaufman,no,https://www.slashfilm.com/1499905/taxi-andy-kaufman-alter-ego-tony-clifton/,,,,Headline-derived primary subject; review if needed.
"Marvel Shares What If...? Season 3 New Look, And A Very Exciting Superhero Team-Up - SlashFilm",2024-01-25T13:00:27+00:00,Marvel,no,https://www.slashfilm.com/1500616/marvel-what-if-season-3-new-look-sam-wilson/,,,,Heuristic subject; review if used for comparison
A 2016 Alexander Skarsgård And Margot Robbie Film Is Winning On Netflix Right Now - SlashFilm,2024-01-25T13:45:47+00:00,A 2016 Alexander Skarsgård And Margot Robbie,no,https://www.slashfilm.com/1500518/netflix-top-10-alexander-skarsgard-margot-robbie-2016-film/,,,,Headline-derived primary subject; review if needed.
