title,date,subject,gilligan_related,url,author,section,subject_type,notes
Former,2020-10-27T21:00:28+00:00,,review,https://www.slashfilm.com/577470/new-jon-stewart-show/,,,,Automated collection; review subject and Gilligan flag manually.
New,2020-10-27T21:30:30+00:00,,review,https://www.slashfilm.com/577469/children-of-the-corn-reboot-release/,,,,Automated collection; review subject and Gilligan flag manually.
John David Washington Is,2020-10-27T22:00:54+00:00,,review,https://www.slashfilm.com/577460/john-david-washington-born-to-be-murdered-netflix/,,,,Automated collection; review subject and Gilligan flag manually.
Tim Curry Is Doing The Time Warp Again In A,2020-10-27T22:30:33+00:00,,review,https://www.slashfilm.com/577463/rocky-horror-picture-show-livestream-fundraiser/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-27T23:00:14+00:00,,review,https://www.slashfilm.com/577465/platonic-cast/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-27T23:30:01+00:00,,review,https://www.slashfilm.com/577466/shotgun-wedding/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T00:00:15+00:00,,review,https://www.slashfilm.com/577443/crazy-not-insane-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T00:30:22+00:00,,review,https://www.slashfilm.com/577471/im-a-killer-maid-tv-series/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits: See J. Jonah Jameson In,2020-10-28T01:00:45+00:00,,review,https://www.slashfilm.com/577464/superhero-bits-2064/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch: The Physics Of,2020-10-28T12:00:54+00:00,,review,https://www.slashfilm.com/577472/the-morning-watch-the-physics-of-fast-and-furious-stunts-nightmare-before-christmas-factoids-more/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T13:00:25+00:00,,review,https://www.slashfilm.com/577473/the-mandalorian-honest-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2020-10-28T14:00:09+00:00,,review,https://www.slashfilm.com/577447/the-quarantine-stream-song-exploder-takes-you-inside-the-creation-of-catchy-tunes/,,,,Automated collection; review subject and Gilligan flag manually.
"Mondo Unleashes Universal Monsters Figures, Pins, And Tiki Mugs - SlashFilm",2020-10-28T14:30:21+00:00,,review,https://www.slashfilm.com/577474/mondo-universal-monsters-figures/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T15:00:58+00:00,,review,https://www.slashfilm.com/577476/aretha-franklin-biopic-respect-and-rumble-delayed-tomb-raider-pulled-from-calendar/,,,,Automated collection; review subject and Gilligan flag manually.
Marvel,2020-10-28T15:30:55+00:00,,review,https://www.slashfilm.com/577477/moon-knight-director-mohamed-diab/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T16:00:45+00:00,,review,https://www.slashfilm.com/577454/the-columnist/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T16:30:33+00:00,,review,https://www.slashfilm.com/577478/power-rangers-reboot-writer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T17:00:58+00:00,,review,https://www.slashfilm.com/577482/the-mandalorian-season-1-recap/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T17:30:11+00:00,,review,https://www.slashfilm.com/577480/borat-2-viewers-amazon/,,,,Automated collection; review subject and Gilligan flag manually.
Bite-Sized Terror: Horror Anthologies Are Thriving At The Telluride Horror Show - SlashFilm,2020-10-28T18:00:32+00:00,,review,https://www.slashfilm.com/577475/horror-anthologies-at-the-telluride-horror-show/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T18:30:20+00:00,,review,https://www.slashfilm.com/577487/tiny-toons-reboot/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T19:00:06+00:00,,review,https://www.slashfilm.com/577485/stardust-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
The Diamond Dogs Are Back:,2020-10-28T19:30:58+00:00,,review,https://www.slashfilm.com/577492/ted-lasso-season-3-confirmed/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T20:00:52+00:00,,review,https://www.slashfilm.com/577488/narcos-mexico-season-3-new-showrunner/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T20:30:34+00:00,,review,https://www.slashfilm.com/577481/creepshow-season-2-cast/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T21:00:49+00:00,,review,https://www.slashfilm.com/577491/sequel-danielle-harris/,,,,Automated collection; review subject and Gilligan flag manually.
Daily Podcast: Assassin,2020-10-28T21:15:25+00:00,,review,https://www.slashfilm.com/577494/daily-podcast-assassins-creed-tv-shows-the-conjuring-3-jon-stewart-y-the-last-man-the-suicide-squad/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T21:30:58+00:00,,review,https://www.slashfilm.com/577495/songbird-movie-photos/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T22:00:28+00:00,,review,https://www.slashfilm.com/577493/two-weeks-to-live-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T22:30:26+00:00,,review,https://www.slashfilm.com/577486/the-dig-first-look/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T23:00:39+00:00,,review,https://www.slashfilm.com/577496/unicorn-warriors-eternal/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-28T23:30:06+00:00,,review,https://www.slashfilm.com/577432/his-dark-materials-season-2-featurette/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-29T00:00:05+00:00,,review,https://www.slashfilm.com/577484/the-white-tiger-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-29T00:30:35+00:00,,review,https://www.slashfilm.com/577489/in-treatment-revival-cast/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits: Bruce Campbell Auditioned For,2020-10-29T01:00:50+00:00,,review,https://www.slashfilm.com/577490/superhero-bits-2065/,,,,Automated collection; review subject and Gilligan flag manually.
/Filmcast Ep. 590 - Borat Subsequent Moviefilm (GUEST: Tara Ariano From Extra Hot Great) - SlashFilm,2020-10-29T03:00:46+00:00,,review,https://www.slashfilm.com/577456/filmcast-ep-590-borat-subsequent-moviefilm-guest-tara-ariano-from-extra-hot-great/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch:,2020-10-29T12:00:02+00:00,,review,https://www.slashfilm.com/577498/morning-watch-coraline-video-essay-almost-famous-reunion-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
Cool Stuff: NECA Is Delivering A,2020-10-29T13:00:57+00:00,,review,https://www.slashfilm.com/577499/neca-gremlins-santa-stripe-and-gizmo-action-figures/,,,,Automated collection; review subject and Gilligan flag manually.
Adam F. Goldberg Never Says Die On,2020-10-29T14:00:16+00:00,,review,https://www.slashfilm.com/577500/adam-f-goldberg-the-goonies-2-concept-art/,,,,Automated collection; review subject and Gilligan flag manually.
"Matthew McConaughey Really Wanted To Play The Hulk, But Marvel Wasn",2020-10-29T14:31:33+00:00,,review,https://www.slashfilm.com/577502/matthew-mcconaughey-wanted-to-play-hulk/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2020-10-29T15:00:41+00:00,,review,https://www.slashfilm.com/577501/the-quarantine-stream-action-button-reviews-video-games-on-youtube-unlike-anyone-else-reviewing-video-games-on-youtube/,,,,Automated collection; review subject and Gilligan flag manually.
Watch The Trailer For A,2020-10-29T15:30:01+00:00,,review,https://www.slashfilm.com/577506/tales-from-the-galaxys-edge-high-republic-story/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-29T16:00:31+00:00,,review,https://www.slashfilm.com/577507/the-crown-season-4-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-29T16:34:42+00:00,,review,https://www.slashfilm.com/577509/songbird-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-29T17:00:31+00:00,,review,https://www.slashfilm.com/577508/star-wars-the-high-republic-villains/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-29T18:00:10+00:00,,review,https://www.slashfilm.com/577479/the-legend-of-halloween-book/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-29T18:30:05+00:00,,review,https://www.slashfilm.com/577503/borat-2-amazon-paid/,,,,Automated collection; review subject and Gilligan flag manually.
Disneyland Paris Closes Due To A Spike In Coronavirus Cases - SlashFilm,2020-10-29T19:00:11+00:00,,review,https://www.slashfilm.com/577514/disneyland-paris-closing/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-29T19:30:24+00:00,,review,https://www.slashfilm.com/577519/halloween-kills-teaser-new/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-29T20:00:38+00:00,,review,https://www.slashfilm.com/577520/the-suicide-squad-plot-details-revealed-james-gunn/,,,,Automated collection; review subject and Gilligan flag manually.
The,2020-10-29T20:30:56+00:00,,review,https://www.slashfilm.com/577512/olaf-recaps-star-wars-prequels/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-29T21:00:28+00:00,,review,https://www.slashfilm.com/577517/gremlins-prequel-concept-art/,,,,Automated collection; review subject and Gilligan flag manually.
Jessica Chastain And Anne Hathaway Are Rival Housewives In Psychological Thriller,2020-10-29T21:30:18+00:00,,review,https://www.slashfilm.com/577515/jessica-chastain-anne-hathaway-mothers-instinct/,,,,Automated collection; review subject and Gilligan flag manually.
BlumNews: More,2020-10-29T22:00:19+00:00,,review,https://www.slashfilm.com/577521/more-welcome-to-the-blumhouse/,,,,Automated collection; review subject and Gilligan flag manually.
Here,2020-10-29T22:30:04+00:00,,review,https://www.slashfilm.com/577522/the-suicide-squad-setting/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-29T23:00:01+00:00,,review,https://www.slashfilm.com/577523/white-bird-a-wonder-story/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-29T23:30:01+00:00,,review,https://www.slashfilm.com/577516/hell-house-llc-directors-cut/,,,,Automated collection; review subject and Gilligan flag manually.
"Theme Park Bits: DCA Is Reopening (Kind Of), Epcot",2020-10-30T00:00:08+00:00,,review,https://www.slashfilm.com/577412/theme-park-bits-dca-is-reopening-kind-of-epcots-next-festival-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-30T00:30:43+00:00,,review,https://www.slashfilm.com/577510/things-i-know-to-be-true-nicole-kidman-amazon/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits:,2020-10-30T01:00:19+00:00,,review,https://www.slashfilm.com/577518/superhero-bits-2066/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch: The Night Terrors Of,2020-10-30T12:00:13+00:00,,review,https://www.slashfilm.com/577524/the-morning-watch-behind-the-scenes-of-a-nightmare-on-elm-street-the-exorcist-and-it-chapter-two/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-30T13:00:04+00:00,,review,https://www.slashfilm.com/577526/us-honest-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2020-10-30T14:00:53+00:00,,review,https://www.slashfilm.com/577527/the-quarantine-stream-les-diaboliques/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-30T14:34:15+00:00,,review,https://www.slashfilm.com/577528/peacemaker-cast-steve-agee/,,,,Automated collection; review subject and Gilligan flag manually.
Revisiting,2020-10-30T15:00:28+00:00,,review,https://www.slashfilm.com/577504/revisiting-swiss-family-robinson/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-30T15:30:08+00:00,,review,https://www.slashfilm.com/577532/the-mandalorian-the-marshal-review/,,,,Automated collection; review subject and Gilligan flag manually.
Everything We Learned From Ted Raimi,2020-10-30T16:00:05+00:00,,review,https://www.slashfilm.com/577505/ted-raimi-telluride-horror-show-chat/,,,,Automated collection; review subject and Gilligan flag manually.
Netflix Raising Prices On Their Standard And Premium Streaming Plans Starting In November - SlashFilm,2020-10-30T16:30:54+00:00,,review,https://www.slashfilm.com/577529/netflix-raising-prices-2020/,,,,Automated collection; review subject and Gilligan flag manually.
New On Blu-Ray:,2020-10-30T17:00:35+00:00,,review,https://www.slashfilm.com/577360/new-blu-ray-releases-back-to-the-future-trilogy/,,,,Automated collection; review subject and Gilligan flag manually.
The,2020-10-30T17:30:56+00:00,,review,https://www.slashfilm.com/577531/uncharted-has-wrapped-filming/,,,,Automated collection; review subject and Gilligan flag manually.
Pop Culture Imports:,2020-10-30T18:00:23+00:00,,review,https://www.slashfilm.com/577525/best-foreign-movies-and-tv-streaming-oct-30/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-30T18:30:45+00:00,,review,https://www.slashfilm.com/577534/people-under-the-stairs-remake/,,,,Automated collection; review subject and Gilligan flag manually.
Composer Michael Giacchino Shares The Genesis Of His Debut Album And Why He Leans On Hope [Interview] - SlashFilm,2020-10-30T19:00:52+00:00,,review,https://www.slashfilm.com/577511/michael-giacchino-interview/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-30T19:30:02+00:00,,review,https://www.slashfilm.com/577536/moonbase-8-premiere-episode/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-30T20:00:51+00:00,,review,https://www.slashfilm.com/577530/animorphs-movie-creators-exit/,,,,Automated collection; review subject and Gilligan flag manually.
New Netflix Comedy To Feature Awkwafina And Sandra Oh Playing Sisters - SlashFilm,2020-10-30T20:30:25+00:00,,review,https://www.slashfilm.com/577538/awkwafina-sandra-oh-comedy/,,,,Automated collection; review subject and Gilligan flag manually.
Felicity Jones Thinks Her Dead,2020-10-30T20:50:47+00:00,,review,https://www.slashfilm.com/577542/star-wars-reincarnation/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-30T21:00:17+00:00,,review,https://www.slashfilm.com/577533/the-nightmare-before-christmas-the-nightmare-before-christmas-is-oogie-boogie-racist/,,,,Automated collection; review subject and Gilligan flag manually.
"The Mandalorian Spoiler Discussion Podcast: Season 2 Episode 1 ""The Marshal"" - SlashFilm",2020-10-30T21:15:45+00:00,,review,https://www.slashfilm.com/577545/the-mandalorian-spoiler-podcast-season-2-episode-1-the-marshal/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-30T21:30:04+00:00,,review,https://www.slashfilm.com/577541/willys-wonderland-teaser/,,,,Automated collection; review subject and Gilligan flag manually.
HBO Max Is Getting,2020-10-30T22:00:59+00:00,,review,https://www.slashfilm.com/577537/hbo-max-streaming-chappelles-show-key-and-peele-and-more-in-november/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-30T22:30:59+00:00,,review,https://www.slashfilm.com/577540/universes-most-wanted-dave-bautista/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-30T23:00:02+00:00,,review,https://www.slashfilm.com/577468/news-of-the-world-featurette/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-30T23:30:41+00:00,,review,https://www.slashfilm.com/577539/revolver-maya-hawke/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-10-31T00:30:12+00:00,,review,https://www.slashfilm.com/577543/the-black-phone-movie/,,,,Automated collection; review subject and Gilligan flag manually.
"This Week In Trailers: Crock Of Gold, City So Real, Zappa, Couples Therapy: The COVID Special, Murder On Middle Beach - SlashFilm",2020-10-31T16:00:33+00:00,,review,https://www.slashfilm.com/577497/this-week-in-trailers-crock-of-gold-city-so-real-zappa-couples-therapy-the-covid-special-murder-on-middle-beach/,,,,Automated collection; review subject and Gilligan flag manually.
"Sean Connery, Famed James Bond Actor And Oscar Winner, Has Died At 90 - SlashFilm",2020-10-31T16:36:19+00:00,,review,https://www.slashfilm.com/577548/james-bond-star-sean-connery-dead-at-90/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2020-10-31T18:00:16+00:00,,review,https://www.slashfilm.com/577544/the-quarantine-stream-halloween/,,,,Automated collection; review subject and Gilligan flag manually.
Ellen Page Will Be A Serious Gamer In,2020-10-31T19:00:36+00:00,,review,https://www.slashfilm.com/577546/1up-video-game-movie-starring-ellen-page/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-01T17:00:45+00:00,,review,https://www.slashfilm.com/577547/strange-talent-of-luther-strode-movie/,,,,Automated collection; review subject and Gilligan flag manually.
John Mulaney Questions The Headless Horseman And,2020-11-01T18:00:37+00:00,,review,https://www.slashfilm.com/577549/john-mulaney-hosted-saturday-night-live-season-46-best-and-worst-sketches/,,,,Automated collection; review subject and Gilligan flag manually.
Rachel Bloom Is Making An NSYNC Superfan Movie With Boy Band Member Lance Bass - SlashFilm,2020-11-01T19:00:41+00:00,,review,https://www.slashfilm.com/577551/rachel-bloom-is-making-an-nsync-superfan-movie-with-boy-band-member-lance-bass/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-01T20:00:42+00:00,,review,https://www.slashfilm.com/577550/spider-man-miles-morales-spider-verse-suit/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch:,2020-11-02T13:00:52+00:00,,review,https://www.slashfilm.com/577554/the-morning-watch-the-mandalorian-season-2-easter-eggs-vfx-artists-react-to-cabin-in-the-woods-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
Cool Stuff: Spin The Terror Of,2020-11-02T14:00:28+00:00,,review,https://www.slashfilm.com/577555/cool-stuff-halloween-spinatures/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream: The,2020-11-02T15:00:25+00:00,,review,https://www.slashfilm.com/577553/the-quarantine-stream-lost-in-space-movie/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-02T15:30:13+00:00,,review,https://www.slashfilm.com/577557/transhood-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-02T16:00:40+00:00,,review,https://www.slashfilm.com/577552/tragic-jungle-review/,,,,Automated collection; review subject and Gilligan flag manually.
AMC Theatres Preparing To Sell Millions In Stock In Order To Stay Alive - SlashFilm,2020-11-02T16:30:05+00:00,,review,https://www.slashfilm.com/577558/amc-theatres-selling-stock-to-stay-alive/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-02T17:00:22+00:00,,review,https://www.slashfilm.com/577561/let-him-go-review/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-02T17:30:15+00:00,,review,https://www.slashfilm.com/577560/the-witcher-season-2-footage-monsters/,,,,Automated collection; review subject and Gilligan flag manually.
Robert Zemeckis Helped Revolutionize Visual Effects – And Then Visual Effects Ruined Robert Zemeckis - SlashFilm,2020-11-02T18:00:45+00:00,,review,https://www.slashfilm.com/577563/what-happened-to-robert-zemeckis/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-02T18:30:09+00:00,,review,https://www.slashfilm.com/577565/thor-love-thunder-will-give-natalie-portman-a-different-version-of-thors-powers/,,,,Automated collection; review subject and Gilligan flag manually.
Savage Opress: The,2020-11-02T19:00:16+00:00,,review,https://www.slashfilm.com/577566/savage-opress-star-wars/,,,,Automated collection; review subject and Gilligan flag manually.
John Boyega Met With Disney After Voicing Dissatisfaction With How,2020-11-02T19:30:31+00:00,,review,https://www.slashfilm.com/577568/john-boyega-star-wars-criticisms/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-02T20:00:25+00:00,,review,https://www.slashfilm.com/577571/the-things-they-carried-cast/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-02T20:30:15+00:00,,review,https://www.slashfilm.com/577573/the-painter-and-the-thief-remake/,,,,Automated collection; review subject and Gilligan flag manually.
"Movie Theaters Closing Again In The UK For National Lockdown, But Film & TV Production Will Continue - SlashFilm",2020-11-02T21:00:54+00:00,,review,https://www.slashfilm.com/577562/uk-movie-theaters-closing-again/,,,,Automated collection; review subject and Gilligan flag manually.
Ti West Teams Up With A24 For New Horror Film,2020-11-02T21:30:04+00:00,,review,https://www.slashfilm.com/577574/x-movie-ti-west-a24/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-02T22:00:31+00:00,,review,https://www.slashfilm.com/577575/hellraiser-tv-series-clive-barker/,,,,Automated collection; review subject and Gilligan flag manually.
"Water Cooler: Halloween, Mank, Haunters, Seduced: Inside The NXIVM Cult, Almost Famous, Sabotage, Back To The Future Part II, Crimson Peak, On The Rocks, Notorious - SlashFilm",2020-11-02T22:30:18+00:00,,review,https://www.slashfilm.com/577577/water-cooler-halloween-mank-haunters-seduced-inside-the-nxivm-cult-almost-famous-sabotage-back-to-the-future-part-ii-crimson-peak-on-the-rocks-notorious/,,,,Automated collection; review subject and Gilligan flag manually.
Netflix Heist Movie,2020-11-02T23:00:40+00:00,,review,https://www.slashfilm.com/577576/red-notice-photos/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-02T23:30:04+00:00,,review,https://www.slashfilm.com/577578/resident-evil-reboot-cast-donal-logue/,,,,Automated collection; review subject and Gilligan flag manually.
"Harrison Ford Pays Tribute To Sean Connery: ""God, We Had Fun"" Making",2020-11-03T00:00:52+00:00,,review,https://www.slashfilm.com/577579/harrison-ford-sean-connery-tribute/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-03T00:30:14+00:00,,review,https://www.slashfilm.com/577580/orphan-prequel-isabelle-fuhrman/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-03T01:00:33+00:00,,review,https://www.slashfilm.com/577570/trial-4-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
Josh Duhamel Boards Bank Heist Thriller,2020-11-03T01:30:14+00:00,,review,https://www.slashfilm.com/577564/josh-duhamel-bandit-movie/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits:,2020-11-03T02:00:53+00:00,,review,https://www.slashfilm.com/577572/superhero-bits-2067/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch:,2020-11-03T13:00:56+00:00,,review,https://www.slashfilm.com/577582/the-morning-watch-the-batman-trailer-in-lego-the-art-of-great-jump-scares-more/,,,,Automated collection; review subject and Gilligan flag manually.
Cool Stuff: New,2020-11-03T14:00:35+00:00,,review,https://www.slashfilm.com/577583/the-mandalorian-season-2-merchandise-mando-monday-2/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2020-11-03T15:00:53+00:00,,review,https://www.slashfilm.com/577559/the-quarantine-stream-almost-famous-makes-you-want-to-be-uncool/,,,,Automated collection; review subject and Gilligan flag manually.
The,2020-11-03T15:30:18+00:00,,review,https://www.slashfilm.com/577584/harry-potter-streaming-gone/,,,,Automated collection; review subject and Gilligan flag manually.
Borat Has A Voting Message For Women As Sacha Baron Cohen Explains The,2020-11-03T16:30:13+00:00,,review,https://www.slashfilm.com/577586/borat-voting-video-and-donald-trump-stunt-details/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-03T17:00:23+00:00,,review,https://www.slashfilm.com/577567/devilman-crybaby/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-03T17:30:54+00:00,,review,https://www.slashfilm.com/577589/severance-cast-christopher-walken/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-03T18:00:47+00:00,,review,https://www.slashfilm.com/577556/undine-review/,,,,Automated collection; review subject and Gilligan flag manually.
Netflix,2020-11-03T18:30:43+00:00,,review,https://www.slashfilm.com/577587/munich-netflix-cast/,,,,Automated collection; review subject and Gilligan flag manually.
Watch This: Simon Hatt,2020-11-03T19:00:31+00:00,,review,https://www.slashfilm.com/577569/hammer-down-short-film/,,,,Automated collection; review subject and Gilligan flag manually.
Cool Stuff:,2020-11-03T19:30:51+00:00,,review,https://www.slashfilm.com/577590/they-live-spinature/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-03T20:00:24+00:00,,review,https://www.slashfilm.com/577592/the-great-north-teaser-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-03T20:30:53+00:00,,review,https://www.slashfilm.com/577596/teenage-mutant-ninja-turtles-sequel/,,,,Automated collection; review subject and Gilligan flag manually.
HBO Max Pulls,2020-11-03T21:00:01+00:00,,review,https://www.slashfilm.com/577599/hbo-max-zack-snyders-justice-league-trailer-pulled/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-03T21:30:46+00:00,,review,https://www.slashfilm.com/577594/bobs-burgers-movie-challenges/,,,,Automated collection; review subject and Gilligan flag manually.
Ubisoft,2020-11-03T22:00:36+00:00,,review,https://www.slashfilm.com/577601/avatar-video-game-delayed/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-03T22:30:12+00:00,,review,https://www.slashfilm.com/577602/no-time-to-die-villain-rami-malek-cary-fukunaga/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-03T23:00:55+00:00,,review,https://www.slashfilm.com/577597/veneno-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-03T23:30:21+00:00,,review,https://www.slashfilm.com/577581/the-lair-movie/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-04T00:00:58+00:00,,review,https://www.slashfilm.com/577591/bridgerton-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
Guillermo Del Toro,2020-11-04T00:30:02+00:00,,review,https://www.slashfilm.com/577593/guillermo-del-toros-frankenstein-doug-jones-bernie-wrightson/,,,,Automated collection; review subject and Gilligan flag manually.
Apple TV Is Coming To Xbox Consoles This Month - SlashFilm,2020-11-04T01:00:58+00:00,,review,https://www.slashfilm.com/577595/apple-tv-xbox-consoles/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-04T01:30:09+00:00,,review,https://www.slashfilm.com/577600/mulan-opening-scenes/,,,,Automated collection; review subject and Gilligan flag manually.
"Superhero Bits: Meet The Immortal Wonder Woman, Wesley Snipes Refutes",2020-11-04T02:00:12+00:00,,review,https://www.slashfilm.com/577598/superhero-bits-2068/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch:,2020-11-04T13:00:38+00:00,,review,https://www.slashfilm.com/577605/the-morning-watch-the-boys-season-2-bloopers-reviewing-the-portrayal-of-real-presidents-in-movies-more/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-04T14:00:52+00:00,,review,https://www.slashfilm.com/577606/national-treasure-honest-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2020-11-04T16:00:55+00:00,,review,https://www.slashfilm.com/577608/the-quarantine-stream-the-crown-is-the-platonic-ideal-of-prestige-tv-shows/,,,,Automated collection; review subject and Gilligan flag manually.
"Christopher Nolan Is ""Worried"" Studios Are Drawing The Wrong Conclusions From",2020-11-04T17:00:59+00:00,,review,https://www.slashfilm.com/577604/tenet-release-nolan/,,,,Automated collection; review subject and Gilligan flag manually.
/Filmcast Ep. 591 - On The Rocks - SlashFilm,2020-11-04T17:10:37+00:00,,review,https://www.slashfilm.com/577585/filmcast-ep-591-on-the-rocks/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-04T18:00:29+00:00,,review,https://www.slashfilm.com/577611/mortal-review/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-04T18:30:52+00:00,,review,https://www.slashfilm.com/577616/star-trek-discovery-season-4-begins-production/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-04T19:00:36+00:00,,review,https://www.slashfilm.com/577614/wandavision-hype/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-04T20:00:15+00:00,,review,https://www.slashfilm.com/577615/halloween-kills-masterpiece/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-11-04T20:30:35+00:00,,review,https://www.slashfilm.com/577617/stranger-things-season-4-delay-may-have-helped/,,,,Automated collection; review subject and Gilligan flag manually.
Pixar,2020-11-04T21:00:48+00:00,,review,https://www.slashfilm.com/577610/pixars-soul-soundtrack/,,,,Automated collection; review subject and Gilligan flag manually.
The Most-Watched Streaming Movies Of 2020 Include,2020-11-04T21:30:43+00:00,,review,https://www.slashfilm.com/577618/most-watched-streaming-movies-of-2020/,,,,Automated collection; review subject and Gilligan flag manually.
